Id. de la fila,Id. del pedido,Fecha de pedido,Fecha del envío,Método de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Ventas,Cantidad
4909,MX-2021-116652,26/08/2021,19/08/2021,Estándar,38347248,Jessica Ulloa,Cliente,Ciudad Madero,Tamaulipas,México,Norte,TEC-CO-10002221,Tecnología,Copiadoras,"HP Tinta, Color",2597.5944,3
8437,MX-2021-150686,26/08/2021,20/08/2021,Estándar,20477078,Elías Macías,Empresa,Santiago de Cuba,Santiago de Cuba,Cuba,Caribe,MAT-SO-10004572,Material de oficina,Sobres,"Jiffy Cierre adhesivo, Reciclado",376.2,3
2931,MX-2021-135874,26/08/2021,20/08/2021,Estándar,29334720,Salomé Castillo,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10003361,Material de oficina,Grapas,"Stockwell Clips, Al por mayor",222.24,3
6583,MX-2021-124135,26/08/2021,23/08/2021,Rápido,41374845,Lupe Escalante,Empresa,Manzanillo,Granma,Cuba,Caribe,MAT-PA-10002682,Material de oficina,Papel,"Green Bar Recordadores, Multicolor",244.8,2
1357,MX-2021-153899,27/08/2021,20/08/2021,Estándar,51375544,Buenaventura Caldera,Cliente,Rosario,Santa Fe,Argentina,Sur,MAT-SO-10003866,Material de oficina,Sobres,"GlobeWeis Paquetes, Plateado",819,5
4648,MX-2021-148726,27/08/2021,21/08/2021,Estándar,73365197,Hernán Canales,Cliente,San Salvador,San Salvador,El Salvador,Centro,MOB-SI-10004366,Mobiliario,Sillas,"SAFCO Silla plegable, Ajustable",1176,2
4367,MX-2021-169824,27/08/2021,21/08/2021,Estándar,79084331,Joaquina Meraz,Empresa,Caraguatatuba,São Paulo,Brasil,Sur,MAT-AL-10001194,Material de oficina,Almacenamiento,"Rogers Casilleros, Industrial",1414,1
1341,US-2021-129350,27/08/2021,27/08/2021,Mismo día,49376551,Felipe Oquendo,Cliente,Santiago de los Caballeros,Santiago,República Dominicana,Caribe,MAT-AL-10003717,Material de oficina,Almacenamiento,"Smead Estanterías, Industrial",527.04,2
1342,US-2021-129350,27/08/2021,27/08/2021,Mismo día,49376551,Felipe Oquendo,Cliente,Santiago de los Caballeros,Santiago,República Dominicana,Caribe,TEC-AC-10004403,Tecnología,Accesorios,"Logitech Ratón, Blanco",288.96,2
7610,US-2021-124716,28/08/2021,23/08/2021,Estándar,38135357,Daniel Santillán,Pequeña empresa,Maracaibo,Zulia,Venezuela,Sur,MAT-CA-10002175,Material de oficina,Carpetas,"Cardinal Perforador, Duradero",121.2,1
7611,US-2021-124716,28/08/2021,23/08/2021,Estándar,38135357,Daniel Santillán,Pequeña empresa,Maracaibo,Zulia,Venezuela,Sur,MOB-SI-10004998,Mobiliario,Sillas,"Harbour Creations Mecedora, 2",1194.72,2
776,MX-2021-143322,28/08/2021,26/08/2021,Urgente,57428363,Rodolfo Molina,Pequeña empresa,Hermosillo,Sonora,México,Norte,MAT-EL-10002493,Material de oficina,Electrodomésticos,"Hamilton Beach Batidora, Negro",2349,5
3440,US-2021-135335,29/08/2021,22/08/2021,Estándar,33695062,Dana Sandoval,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10004798,Tecnología,Teléfonos,"Nokia Base de audio, Al por mayor",1779.52,2
4077,MX-2021-160479,29/08/2021,27/08/2021,Rápido,94276429,Jorge Montero,Cliente,San Pedro de Macorís,San Pedro de Macorís,República Dominicana,Caribe,MAT-GR-10003284,Material de oficina,Grapas,"Advantus Clips, Metal",225.12,3
3318,MX-2021-135279,29/08/2021,29/08/2021,Mismo día,51798557,Claudio García,Cliente,Santiago,Santiago,Chile,Sur,MAT-PA-10000954,Material de oficina,Papel,"Xerox Material de oficina, Multicolor",927.6,3
6087,MX-2021-104122,29/08/2021,29/08/2021,Mismo día,22958598,Heriberto Valderas,Cliente,Mejicanos,San Salvador,El Salvador,Centro,TEC-TE-10003706,Tecnología,Teléfonos,"Cisco Auriculares, Tamaño completo",2991,5
6089,MX-2021-104122,29/08/2021,29/08/2021,Mismo día,22958598,Heriberto Valderas,Cliente,Mejicanos,San Salvador,El Salvador,Centro,MAT-EL-10003997,Material de oficina,Electrodomésticos,"Cuisinart Horno, Negro",10754.4,3
6090,MX-2021-104122,29/08/2021,29/08/2021,Mismo día,22958598,Heriberto Valderas,Cliente,Mejicanos,San Salvador,El Salvador,Centro,MAT-PA-10000047,Material de oficina,Papel,"Xerox Agenda, Reciclado",270.4,2
6088,MX-2021-104122,29/08/2021,29/08/2021,Mismo día,22958598,Heriberto Valderas,Cliente,Mejicanos,San Salvador,El Salvador,Centro,MAT-ET-10001080,Material de oficina,Etiquetas,"Avery Etiquetas con códigos de color, Duradero",456,5
4929,US-2021-137722,30/08/2021,27/08/2021,Rápido,25644776,Asunción Soto,Cliente,San Justo,Santa Fe,Argentina,Sur,MOB-MO-10000463,Mobiliario,Mobiliario,"Rubvermaid Bombilla, Negro",75.36,1
7447,MX-2021-143553,30/08/2021,28/08/2021,Urgente,95347649,Gregoria Tristán,Empresa,Santiago de Cuba,Santiago de Cuba,Cuba,Caribe,MAT-SU-10003282,Material de oficina,Suministros,"Acme Regla, Rectangular",178.8,2
4768,MX-2021-110009,31/08/2021,26/08/2021,Rápido,20868842,Florida Mascarenas,Cliente,Carrefour,Ouest,Haití,Caribe,MAT-ET-10002044,Material de oficina,Etiquetas,"Novimex Etiquetas para carpetas de archivos, Ajustable",73.8,3
4771,MX-2021-110009,31/08/2021,26/08/2021,Rápido,20868842,Florida Mascarenas,Cliente,Carrefour,Ouest,Haití,Caribe,MOB-LI-10004625,Mobiliario,Librerías,"Ikea Estante de esquina, Negro",1990.56,4
4772,MX-2021-110009,31/08/2021,26/08/2021,Rápido,20868842,Florida Mascarenas,Cliente,Carrefour,Ouest,Haití,Caribe,MAT-AL-10002563,Material de oficina,Almacenamiento,"Fellowes Casilleros, Tamaño completo",5806.08,7
4769,MX-2021-110009,31/08/2021,26/08/2021,Rápido,20868842,Florida Mascarenas,Cliente,Carrefour,Ouest,Haití,Caribe,MAT-ET-10000016,Material de oficina,Etiquetas,"Hon Etiquetas de envío, Duradero",94.08,2
4770,MX-2021-110009,31/08/2021,26/08/2021,Rápido,20868842,Florida Mascarenas,Cliente,Carrefour,Ouest,Haití,Caribe,TEC-AC-10003789,Tecnología,Accesorios,"Memorex Memoria USB, Económico",1176,10
4366,MX-2021-165386,31/08/2021,28/08/2021,Rápido,98755884,Joaquín Apodaca,Pequeña empresa,San Salvador,San Salvador,El Salvador,Centro,MOB-SI-10004176,Mobiliario,Sillas,"Office Star Estora, Negro",2113,5
8372,MX-2021-127082,1/09/2021,26/08/2021,Estándar,75584652,Noelia Salas,Pequeña empresa,Nova Serrana,Minas Gerais,Brasil,Sur,MAT-SU-10003075,Material de oficina,Suministros,"Kleencut Cúter, Azul",693,3
8374,MX-2021-127082,1/09/2021,26/08/2021,Estándar,75584652,Noelia Salas,Pequeña empresa,Nova Serrana,Minas Gerais,Brasil,Sur,TEC-TE-10004409,Tecnología,Teléfonos,"Samsung Base de audio, Tamaño completo",3362.4,3
8373,MX-2021-127082,1/09/2021,26/08/2021,Estándar,75584652,Noelia Salas,Pequeña empresa,Nova Serrana,Minas Gerais,Brasil,Sur,MAT-AL-10000423,Material de oficina,Almacenamiento,"Smead Bandejas, Tamaño completo",646.8,2
8375,MX-2021-127082,1/09/2021,26/08/2021,Estándar,75584652,Noelia Salas,Pequeña empresa,Nova Serrana,Minas Gerais,Brasil,Sur,MOB-LI-10001847,Mobiliario,Librerías,"Bush Estante de esquina, Blanco",1686.8,2
8376,MX-2021-127082,1/09/2021,26/08/2021,Estándar,75584652,Noelia Salas,Pequeña empresa,Nova Serrana,Minas Gerais,Brasil,Sur,TEC-CO-10001706,Tecnología,Copiadoras,"Sharp Fotocopiadora con fax, 2",2243.504,2
6714,MX-2021-139822,1/09/2021,27/08/2021,Estándar,66834932,Cristian Ferro,Cliente,San Pedro Sula,Cortés,Honduras,Centro,MOB-SI-10004799,Mobiliario,Sillas,"SAFCO Silla de playa, 2",620.28,3
9431,MX-2021-107279,1/09/2021,27/08/2021,Estándar,78186089,Haydee Ortega,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-AC-10002442,Tecnología,Accesorios,"SanDisk Teclado, Económico",738,2
9432,MX-2021-107279,1/09/2021,27/08/2021,Estándar,78186089,Haydee Ortega,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-CO-10000786,Tecnología,Copiadoras,"Hewlett Fotocopiadora personal, Color",2908.3716,3
9433,MX-2021-107279,1/09/2021,27/08/2021,Estándar,78186089,Haydee Ortega,Cliente,Ciudad de México,Distrito Federal,México,Norte,MAT-CA-10001634,Material de oficina,Carpetas,"Avery Carpeta, Económico",602,7
9434,MX-2021-107279,1/09/2021,27/08/2021,Estándar,78186089,Haydee Ortega,Cliente,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10004681,Tecnología,Teléfonos,"Samsung Auriculares, Tamaño completo",1986.4,4
9824,MX-2021-138814,1/09/2021,28/08/2021,Estándar,38058671,Aniceto Toledo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10004862,Mobiliario,Sillas,"Novimex Taburete, Negro",2592.48,3
2478,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-SU-10000604,Material de oficina,Suministros,"Acme Cizallas, Rectangular",310.8,1
2482,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MOB-LI-10004249,Mobiliario,Librerías,"Safco Biblioteca, Negro",2607.6,1
2481,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-CA-10000432,Material de oficina,Carpetas,"Avery Encuadernadora, Reciclado",984,3
2479,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-PA-10003156,Material de oficina,Papel,"Xerox Cuaderno, Premium",1230.6,7
2484,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,TEC-TE-10000050,Tecnología,Teléfonos,"Cisco Cargador, Tamaño completo",8702.4,2
2480,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,TEC-AC-10001422,Tecnología,Accesorios,"Logitech Teclado, Económico",617.6,2
2476,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-EL-10001381,Material de oficina,Electrodomésticos,"KitchenAid Tostadora, Blanco",1669.2,3
3126,MX-2021-120144,1/09/2021,28/08/2021,Estándar,71255325,Cesar Sedillo,Empresa,Managua,Managua,Nicaragua,Centro,MAT-CA-10001599,Material de oficina,Carpetas,"Avery Encuadernadora, Transparente",1288,4
9823,MX-2021-138814,1/09/2021,28/08/2021,Estándar,38058671,Aniceto Toledo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10003657,Mobiliario,Sillas,"SAFCO Mecedora, Ajustable",732.8,1
3127,MX-2021-120144,1/09/2021,28/08/2021,Estándar,71255325,Cesar Sedillo,Empresa,Managua,Managua,Nicaragua,Centro,MAT-AR-10003269,Material de oficina,Arte,"BIC Bolígrafos, Azul",380.8,4
2477,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,TEC-AC-10002182,Tecnología,Accesorios,"SanDisk Tarjeta de memoria, Blanco",2204.4,3
2483,MX-2021-166254,1/09/2021,28/08/2021,Estándar,61798993,Yanira Acuna,Empresa,San José de las Lajas,Mayabeque,Cuba,Caribe,MAT-CA-10002173,Material de oficina,Carpetas,"Acco Carpeta, Transparente",97.4,1
7842,MX-2021-112088,2/09/2021,26/08/2021,Estándar,87664731,Olvido Godoy,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,MAT-AR-10002897,Material de oficina,Arte,"Stanley Rotuladores, Tamaños variados",846,5
3494,US-2021-128573,2/09/2021,29/08/2021,Estándar,87838228,Genoveva Contreras,Cliente,San Pedro Sula,Cortés,Honduras,Centro,MAT-SO-10003921,Material de oficina,Sobres,"Ames Sobres de uso interno, 50",360.96,2
9711,MX-2021-164217,2/09/2021,29/08/2021,Estándar,49138828,Blas Alba,Pequeña empresa,Ciudad de México,Distrito Federal,México,Norte,TEC-TE-10001427,Tecnología,Teléfonos,"Motorola Cargador, Azul",21423,5
644,MX-2021-120579,3/09/2021,29/08/2021,Rápido,68266695,Quintín Guajardo,Cliente,Uberaba,Minas Gerais,Brasil,Sur,TEC-CO-10002728,Tecnología,Copiadoras,"Sharp Fotocopiadora con fax, Digital",7835.4976,7
645,MX-2021-120579,3/09/2021,29/08/2021,Rápido,68266695,Quintín Guajardo,Cliente,Uberaba,Minas Gerais,Brasil,Sur,MAT-GR-10003107,Material de oficina,Grapas,"Accos Pasadores, Al por mayor",484,5
643,MX-2021-120579,3/09/2021,29/08/2021,Rápido,68266695,Quintín Guajardo,Cliente,Uberaba,Minas Gerais,Brasil,Sur,MAT-EL-10004596,Material de oficina,Electrodomésticos,"KitchenAid Horno, Plateado",30448,8
7681,MX-2021-134138,3/09/2021,30/08/2021,Estándar,22958598,Heriberto Valderas,Cliente,Arcoverde,Pernambuco,Brasil,Sur,TEC-AC-10004877,Tecnología,Accesorios,"Memorex Teclado, Económico",1426.8,3
3541,MX-2021-158946,3/09/2021,1/09/2021,Rápido,77158848,Crístofer Cabrera,Empresa,Caxias do Sul,Río Grande del Sur,Brasil,Sur,MAT-GR-10003462,Material de oficina,Grapas,"Stockwell Cintas de goma, Tamaños variados",90.6,1
3540,MX-2021-158946,3/09/2021,1/09/2021,Rápido,77158848,Crístofer Cabrera,Empresa,Caxias do Sul,Río Grande del Sur,Brasil,Sur,MAT-CA-10000714,Material de oficina,Carpetas,"Acco Anillas, Económico",310.8,7
3240,MX-2021-116316,3/09/2021,1/09/2021,Rápido,46474054,Juno Guerrero,Cliente,Santa Ana,Santa Ana,El Salvador,Centro,MOB-SI-10000486,Mobiliario,Sillas,"Novimex Silla plegable, Rojo",2192.8,4
862,MX-2021-151085,3/09/2021,3/09/2021,Mismo día,25987167,Ana Borrego,Cliente,Santiago de los Caballeros,Santiago,República Dominicana,Caribe,MAT-GR-10003528,Material de oficina,Grapas,"Stockwell Chinchetas, Tamaños variados",112.96,2
861,MX-2021-151085,3/09/2021,3/09/2021,Mismo día,25987167,Ana Borrego,Cliente,Santiago de los Caballeros,Santiago,República Dominicana,Caribe,MAT-ET-10004214,Material de oficina,Etiquetas,"Smead Etiquetas extraíbles, Duradero",406.56,7
5216,MX-2021-169621,4/09/2021,3/09/2021,Urgente,74828323,Julio Corral,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10003121,Material de oficina,Grapas,"Accos Cintas de goma, Tamaños variados",150.72,2
458,MX-2021-154480,5/09/2021,29/08/2021,Estándar,34967482,Arán Maya,Empresa,Santa Marta,Magdalena,Colombia,Sur,MAT-SU-10002844,Material de oficina,Suministros,"Acme Recortadora, Industrial",924,3
459,MX-2021-154480,5/09/2021,29/08/2021,Estándar,34967482,Arán Maya,Empresa,Santa Marta,Magdalena,Colombia,Sur,MOB-ME-10000182,Mobiliario,Mesas,"Chromcraft Mesa de conferencias, Rectangular",23206.4,5
3543,MX-2021-145737,5/09/2021,1/09/2021,Estándar,73445557,Paciente Bravo,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MOB-MO-10000543,Mobiliario,Mobiliario,"Tenex Reloj, Duradero",2521.6,8
3542,MX-2021-145737,5/09/2021,1/09/2021,Estándar,73445557,Paciente Bravo,Pequeña empresa,Managua,Managua,Nicaragua,Centro,TEC-AC-10002283,Tecnología,Accesorios,"Belkin Tarjeta de memoria, Programable",4652.4,6
7139,MX-2021-107902,5/09/2021,5/09/2021,Mismo día,88444131,Higinia Horta,Cliente,Mixco,Guatemala,Guatemala,Centro,MAT-AL-10002465,Material de oficina,Almacenamiento,"Smead Estanterías, Tamaño completo",1632,5
7140,MX-2021-107902,5/09/2021,5/09/2021,Mismo día,88444131,Higinia Horta,Cliente,Mixco,Guatemala,Guatemala,Centro,MAT-AL-10000967,Material de oficina,Almacenamiento,"Smead Caja, Metal",131.2,2
8510,MX-2021-123645,6/09/2021,30/08/2021,Estándar,99864582,Salvador Calderón,Pequeña empresa,Managua,Managua,Nicaragua,Centro,MAT-AL-10001912,Material de oficina,Almacenamiento,"Tenex Carpetas, Azul",1238.4,8
7742,MX-2021-116897,6/09/2021,1/09/2021,Estándar,58257950,Unai Rubalcaba,Empresa,Gómez Palacio,Durango,México,Norte,MAT-AL-10003579,Material de oficina,Almacenamiento,"Rogers Carpetas, Metal",793.6,4
7743,MX-2021-116897,6/09/2021,1/09/2021,Estándar,58257950,Unai Rubalcaba,Empresa,Gómez Palacio,Durango,México,Norte,MAT-GR-10004309,Material de oficina,Grapas,"Stockwell Pasadores, Tamaños variados",152.4,2
4330,MX-2021-127593,6/09/2021,1/09/2021,Estándar,26228193,Amalia Osorio,Empresa,Ciudad Victoria,Tamaulipas,México,Norte,MAT-AR-10004706,Material de oficina,Arte,"BIC Libreta de dibujo, Tamaños variados",2764.8,8
7741,MX-2021-116897,6/09/2021,1/09/2021,Estándar,58257950,Unai Rubalcaba,Empresa,Gómez Palacio,Durango,México,Norte,MAT-SO-10000209,Material de oficina,Sobres,"GlobeWeis Paquetes, 50",1799,7
5039,US-2021-167430,6/09/2021,1/09/2021,Rápido,71128138,Reinaldo Mireles,Cliente,Maracaibo,Zulia,Venezuela,Sur,MOB-LI-10001625,Mobiliario,Librerías,"Dania Librería, Convencional",972.72,2
5040,US-2021-167430,6/09/2021,1/09/2021,Rápido,71128138,Reinaldo Mireles,Cliente,Maracaibo,Zulia,Venezuela,Sur,MAT-PA-10002479,Material de oficina,Papel,"Green Bar Agenda, Premium",95.16,1
7740,MX-2021-116897,6/09/2021,1/09/2021,Estándar,58257950,Unai Rubalcaba,Empresa,Gómez Palacio,Durango,México,Norte,MOB-MO-10000633,Mobiliario,Mobiliario,"Advantus Marco, Premium",877.92,2
4627,MX-2021-151519,6/09/2021,1/09/2021,Estándar,52157197,Victoria Valdivia,Pequeña empresa,São Paulo,São Paulo,Brasil,Sur,TEC-MÁ-10004217,Tecnología,Máquinas,"Panasonic Impresora de tarjetas, Duradero",8117.2,7
7739,MX-2021-116897,6/09/2021,1/09/2021,Estándar,58257950,Unai Rubalcaba,Empresa,Gómez Palacio,Durango,México,Norte,MAT-GR-10000784,Material de oficina,Grapas,"Advantus Cintas de goma, Al por mayor",663.6,6
1885,MX-2021-106978,6/09/2021,2/09/2021,Estándar,20638872,Amadeo Villareal,Cliente,Mérida,Yucatán,México,Norte,MAT-AR-10000761,Material de oficina,Arte,"Boston Bolígrafos, Metal",206.4,2
1886,MX-2021-106978,6/09/2021,2/09/2021,Estándar,20638872,Amadeo Villareal,Cliente,Mérida,Yucatán,México,Norte,MAT-SU-10004633,Material de oficina,Suministros,"Elite Cizallas, Rectangular",2039.8,7
6558,MX-2021-133179,6/09/2021,2/09/2021,Rápido,31878390,Isidoro Salas,Empresa,Ciudad de México,Distrito Federal,México,Norte,MOB-SI-10004976,Mobiliario,Sillas,"Hon Taburete, Negro",1719.68,2
8457,MX-2021-162355,6/09/2021,2/09/2021,Estándar,51238630,Octavio Ocampo,Cliente,Ciudad Juárez,Chihuahua,México,Norte,MAT-SO-10001865,Material de oficina,Sobres,"Ames Cierre adhesivo, Rojo",148.2,1
1884,MX-2021-106978,6/09/2021,2/09/2021,Estándar,20638872,Amadeo Villareal,Cliente,Mérida,Yucatán,México,Norte,MAT-CA-10002327,Material de oficina,Carpetas,"Acco Separadores, Duradero",537.6,8
8456,MX-2021-162355,6/09/2021,2/09/2021,Estándar,51238630,Octavio Ocampo,Cliente,Ciudad Juárez,Chihuahua,México,Norte,MAT-AL-10004960,Material de oficina,Almacenamiento,"Smead Casilleros, Metal",3949.8,3
2667,MX-2021-161228,6/09/2021,3/09/2021,Rápido,87325679,Saúl Mendoza,Empresa,Ciudad Delicias,Chihuahua,México,Norte,MOB-MO-10003776,Mobiliario,Mobiliario,"Eldon Reloj, Negro",452.16,2
2666,MX-2021-161228,6/09/2021,3/09/2021,Rápido,87325679,Saúl Mendoza,Empresa,Ciudad Delicias,Chihuahua,México,Norte,MAT-PA-10001122,Material de oficina,Papel,"SanDisk Resma, Multicolor",416,2
7773,MX-2021-152695,6/09/2021,4/09/2021,Rápido,27925961,Paloma Zamora,Cliente,San Francisco de Macorís,Duarte,República Dominicana,Caribe,MAT-SU-10000604,Material de oficina,Suministros,"Acme Cizallas, Rectangular",1491.84,6
873,MX-2021-110345,6/09/2021,4/09/2021,Rápido,99347156,Margarita Orellana,Cliente,Santiago,Santiago,Chile,Sur,MOB-LI-10004718,Mobiliario,Librerías,"Safco Estante de esquina, Negro",2010.8,2
6410,MX-2021-113236,7/09/2021,1/09/2021,Estándar,94887353,Edith Ojeda,Pequeña empresa,São Paulo,São Paulo,Brasil,Sur,MAT-EL-10002067,Material de oficina,Electrodomésticos,"Hoover Tostadora, Plateado",1125.2,2
5038,MX-2021-131226,7/09/2021,1/09/2021,Estándar,38824173,Melanio Lerma,Pequeña empresa,Cárdenas,Matanzas,Cuba,Caribe,MAT-SU-10002938,Material de oficina,Suministros,"Acme Tijeras, Acero",993.6,6
8652,MX-2021-106432,7/09/2021,2/09/2021,Estándar,79387845,Gorka Irizarri,Cliente,Antiguo Cuscatlán,La Libertad,El Salvador,Centro,TEC-CO-10000763,Tecnología,Copiadoras,"Sharp Tinta, 2",1655.4824,2
1657,MX-2021-146892,7/09/2021,3/09/2021,Estándar,33386999,Tino Salinas,Empresa,Guayaquil,Guayas,Ecuador,Sur,MOB-MO-10004810,Mobiliario,Mobiliario,"Rubvermaid Tope para puertas, Premium",848.4,3
10263,US-2021-138051,7/09/2021,3/09/2021,Rápido,41248978,Luís Tejada,Cliente,Quixadá,Ceará,Brasil,Sur,MAT-SU-10003416,Material de oficina,Suministros,"Kleencut Cúter, Industrial",193.44,2
7106,MX-2021-169908,7/09/2021,3/09/2021,Estándar,41844497,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10002286,Tecnología,Copiadoras,"HP Fotocopiadora personal, 2",4961.6568,6
1658,MX-2021-146892,7/09/2021,3/09/2021,Estándar,33386999,Tino Salinas,Empresa,Guayaquil,Guayas,Ecuador,Sur,MAT-AR-10001551,Material de oficina,Arte,"BIC Sacapuntas, Azul",386.8,2
4044,US-2021-112013,7/09/2021,3/09/2021,Estándar,84934357,Alina Casillas,Cliente,Tegucigalpa,Francisco Morazán,Honduras,Centro,MAT-SU-10002064,Material de oficina,Suministros,"Fiskars Regla, Azul",230.88,4
1654,MX-2021-146892,7/09/2021,3/09/2021,Estándar,33386999,Tino Salinas,Empresa,Guayaquil,Guayas,Ecuador,Sur,MOB-SI-10003241,Mobiliario,Sillas,"Harbour Creations Taburete, Negro",3553.8,3
7105,MX-2021-169908,7/09/2021,3/09/2021,Estándar,41844497,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10000278,Tecnología,Copiadoras,"Canon Fax, Rojo",4212.7576,2
7103,MX-2021-169908,7/09/2021,3/09/2021,Estándar,41844497,Domingo Jaime,Empresa,Campo Grande,Mato Grosso del Sur,Brasil,Sur,TEC-CO-10002635,Tecnología,Copiadoras,"Canon Fotocopiadora personal, 2",3798.7872,4
